"source","target","A","B","diff","edge_type","key_to_key","comparison","mult_seed123","mult_seed456","mult_seed789","mult_seed1011","intercept_seed123","sender_seed123","receiver_seed123","fitted_seed123","residual_seed123","min_chain_mean","max_chain_mean","chain_mean_sign","source_is_key","target_is_key"
"keypress","ss_so",0.0218855024315523,0,0.0218855024315523,"A_only_edge",FALSE,"cdtally_AT",0.00502617305988837,0.00520257470264756,0.00450558755722754,0.005148186040938,-0.0060356292516486,0.00785531873934244,0.0249739322560559,0.0318197948036381,-0.00993429237208585,0.00450558755722754,0.00520257470264756,"all_positive",FALSE,TRUE
"so_c","ss_so",0.114925310866712,0,0.114925310866712,"A_only_edge",FALSE,"cdtally_AT",0.0532153135213622,0.0537178112653748,0.0527004444547733,0.0527585141896939,-0.0060356292516486,-0.00326854348910423,0.0249739322560559,0.0688850730366653,0.0460402378300467,0.0527004444547733,0.0537178112653748,"all_positive",FALSE,TRUE
"ss_data","ss_so",0.0211203697448655,0,0.0211203697448655,"A_only_edge",TRUE,"cdtally_AT",0.00161162427323388,-0.000557146425871214,0.000654869841569672,0.000537600911130341,-0.0060356292516486,-0.00760636781739942,0.0249739322560559,0.0129435594602418,0.00817681028462369,-0.000557146425871214,0.00161162427323388,"mixed_or_zero",TRUE,TRUE
"ss_file","ss_so",0.0336645550458948,0,0.0336645550458948,"A_only_edge",FALSE,"cdtally_AT",0.024638601963145,0.0256143245710252,0.0254091012093784,0.0248664011511799,-0.0060356292516486,-0.00364736048941308,0.0249739322560559,0.0399295444781393,-0.00626498943224445,0.024638601963145,0.0256143245710252,"all_positive",FALSE,TRUE
"split_v","ss_so",0.041999700194566,0.0319221449602341,0.0100775552343319,"both_observed",FALSE,"cdtally_AT",-0.000523591869534127,-0.00108588827386726,0.000208521629081649,-0.000638159219113217,-0.0060356292516486,0.0103669345075152,0.0249739322560559,0.0287816456423884,-0.0187040904080565,-0.00108588827386726,0.000208521629081649,"mixed_or_zero",FALSE,TRUE
"ss_edit","ss_so",0,0.0176631297717183,-0.0176631297717183,"B_only_edge",FALSE,"cdtally_AT",0.00301135489245389,0.00418311216026099,0.00585285919317873,0.00411102617720392,-0.0060356292516486,-0.00100533068514092,0.0249739322560559,0.0209443272117203,-0.0386074569834386,0.00301135489245389,0.00585285919317873,"all_positive",FALSE,TRUE
"ss_sch","ss_so",0.039796543292532,0,0.039796543292532,"A_only_edge",FALSE,"cdtally_AT",0.00179058440595431,0.00143622925826944,0.00255530462086141,0.00212575515757847,-0.0060356292516486,-0.0130804874037999,0.0249739322560559,0.0076484000065618,0.0321481432859702,0.00143622925826944,0.00255530462086141,"all_positive",FALSE,TRUE
"sch_ok","ss_so",0.0800387090400364,0.0342671254137139,0.0457715836263225,"both_observed",FALSE,"cdtally_AT",0.0331168856404039,0.0346709021629598,0.032250160244037,0.0347125734419231,-0.0060356292516486,-0.00605583365662048,0.0249739322560559,0.0459993549881908,-0.000227771361868252,0.032250160244037,0.0347125734419231,"all_positive",FALSE,TRUE
"sch_n","ss_so",0.0596201392768321,0,0.0596201392768321,"A_only_edge",FALSE,"cdtally_AT",0.11866109163326,0.123851552880307,0.108018781993338,0.118268648079616,-0.0060356292516486,-0.0713244649993205,0.0249739322560559,0.0662749296383472,-0.00665479036151514,0.108018781993338,0.123851552880307,"all_positive",FALSE,TRUE
"split_h","ss_so",0.03524373078136,0,0.03524373078136,"A_only_edge",FALSE,"cdtally_AT",0.00778114321719813,0.00807588321223879,0.00766115212092688,0.00843367171519899,-0.0060356292516486,0.0130595220113932,0.0249739322560559,0.0397789682329987,-0.00453523745163867,0.00766115212092688,0.00843367171519899,"all_positive",FALSE,TRUE
